-2.067367218853502 1.1937609529496165	0 1
0.23440804886128128 -0.29874947156333737 -0.047943853564434036	1 2 0
-0.42231349458065287 -1.6073001490759222 -1.9565292780321375 -1.512162955824242	2 1 3 0
1.8835065034074223 0.25060688410346466 -0.622505842149415	2 1 0
-1.0747989167845766 0.377524513986571 -0.015461627470109537 -0.5129602556537101	0 3 2 1
1.4309091102259575 -0.3441011828799902 0.33293502275402076 0.7184575683442697 0.1041805133890455	1 4 2 3 0
0.29646159374792547 1.9121847571088413 -0.9538597970671289	2 0 1
0.053106582592687565 -1.076810072744115	1 0
2.0714691286806652 -1.3461603749267732 -1.0146156321128466	1 2 0
-0.17746834870295622 -0.05393882633669622	0 1
-0.8270991650264208 0.40623007284740986 -1.141140012624884 -0.5453726540715681	2 0 3 1
0.006854837849973592 -0.15174418511541085	1 0
-0.5595846813557206 -0.6715750691258207	1 0
2.381613401073322 1.1412834667883633	1 0
1.6011536437622367 0.8347499498015213 0.5423547899352106	2 1 0
-0.10570858617416987 1.2586523883645218 -0.06694122300852764 -1.0203592524288043 -0.7928128248031143	3 4 0 2 1
0.2329262066039127 -0.4634065981457841 -1.1390744210670833	2 1 0
-1.4505971078830973 -1.2064320203435026	0 1
-0.1260660383464944 0.6775884013028204 -0.4892842608127395 0.8335312623256111 2.754540529770773	2 0 1 3 4
0.5589190683950713 1.9192075325789595 0.20735083488260167 -0.16819315372134558	3 2 0 1
1.2118325423429441 1.527557389511211 0.21350829997815782	2 0 1
-0.6147105048497525 0.5297060880628466	0 1
0.05981813911960339 -0.5539423020513865 1.6502916697977268 1.343453124639048 1.4998586638240325	1 0 3 4 2
-0.8723085055250296 1.0789968018514113	0 1
-1.4122961366194728 0.15965315112651365 -0.17986426695790803 -0.3663374556262324 -0.6292873753746574	0 4 3 2 1
-0.5208716349901579 1.331478660478228 1.3202611858728877 0.540113146858022	0 3 2 1
-0.06743413475122526 0.32794741133412125 0.023458374018525668	0 2 1
-1.9780925272743686 -1.4844519936511191	0 1
-0.762653354954631 0.6713227147641294	0 1
-1.884820154585608 2.047367505614748 -0.725946573063008 -0.5653144120288589	0 2 3 1
-0.7886348145175148 0.9071546471934254 0.3542386943482265 -0.060675676662795365 1.7703788358791426	0 3 2 1 4
-0.44127067050436247 0.9240088469588746 0.5525958337926815	0 2 1
-0.16671758424006583 0.9538321893115932 0.34919170959326384 1.4974917162263681	0 2 1 3
0.9268026485048387 -2.5554092941174553	1 0
0.6622865448166934 -1.6979687025617594 -1.2665096198464771	1 2 0
1.1328680726486873 0.2880383916091325	1 0
0.8296808078611436 -0.41304213322505623 -1.151191746022216 -1.1279039288218102 0.778106727976064	2 3 1 4 0
1.4031854042499121 -1.6550932134250143 0.829217013996381 1.2527129106170838 -1.553466432201846	1 4 2 3 0
-2.3254223412964836 0.5888118430871822 1.7134345764151477 0.17625289807207367 0.1726166507502169	0 4 3 1 2
0.5856364326504885 -0.5400581424315567 0.47659292592256075 -1.234149738555882	3 1 2 0
-0.9096310319443929 1.6092674482214087 -0.1382015871719198	0 2 1
-0.26200226558235484 1.9274710837561764 -0.2819523902431891	2 0 1
-0.2686665417538584 -1.3050288262030365 0.5830744771438688	1 0 2
-0.0658710621450644 0.6340136976809884 -0.07813322565019844	2 0 1
0.48885558996053036 -0.4145455269844876	1 0
0.5246502740406643 -0.15702223604829796	1 0
-0.06846818840174423 -0.5664443480619773	1 0
-1.1169934159377535 0.6974314280140853 -1.357173442699492 -0.4911480623565258	2 0 3 1
0.6549490346837842 -1.5658088221967388 1.4841499652206758	1 0 2
-0.010602661203037062 1.74285259260785	0 1
1.2075972202991667 1.3839971159567366 -0.7118525116065209 0.39434264145236636	2 3 0 1
-0.6235008496778824 -0.8792387273803478 0.41096885258509425 2.0674033534166303	1 0 2 3
-0.31036259357166823 -0.6594014832699158 0.7506154021151136 0.5807761320172725	1 0 3 2
-1.5574622643258378 1.0676240570832207 1.2451934781238465 0.9715504632072766 2.09441024433597	0 3 1 2 4
0.19446736454705346 -0.6503674172260805 0.7787038563785343	1 0 2
0.10227257678785333 0.7726749981366093 0.23261673678122743	0 2 1
0.9799854449778123 -0.48216883277508843 -0.6648324440003084 -0.16714156829063498 -0.5273130802067366	2 4 1 3 0
0.6011831294025901 -0.15622282379091157 0.16007598877277116	1 2 0
-0.7613119607240203 -0.859814733430964	1 0
0.40631644420591767 -1.440069926786235 -0.31116536980479925 -0.10373930636832235	1 2 3 0
1.070820167474064 -0.4396876652299375 0.19714354233980216 0.5643224528427983 -0.8761518194373025	4 1 2 3 0
-0.7166031700290809 -0.08548870510516565	0 1
-0.7385657919796416 0.12845487147826706 -0.9665402763580477	2 0 1
-1.4320238601940245 -0.7815507824982857 0.36447479634669194 0.32265825995878983 0.5664539258055971	0 1 3 2 4
-0.43046678018868706 -0.20698632142159493 0.3360066616176696 1.0455821549681987	0 1 2 3
-0.3164038536432499 -0.5844374882302427 0.5435413416826201 1.360593401516655 1.2183507369556372	1 0 2 4 3
0.8040200724961213 0.9214486760466573 -0.8015813246364598 -1.989305093256109	3 2 0 1
0.326977900986166 -0.15782649562281584 0.937148695426519	1 0 2
1.1402916369291805 -0.24394822548433895 -0.08068747909167752	1 2 0
-0.07456661805517646 0.6272829963000575	0 1
1.6187800566844823 0.4982547211984711 -0.5304879944550644	2 1 0
-1.0627674220959102 -0.23342389782128825	0 1
-0.21049315671644947 -0.420737148772958 0.14421924404780645 1.3583451918053013	1 0 2 3
-0.33842574915169416 -0.014908703781522011 -0.7134201612259778 -0.2738091165870015	2 0 3 1
1.0252015110162087 -1.7394990522543956 1.1855777351549113	1 0 2
0.9793119452402348 2.557681318709281 -0.4552383256978537 0.7490522183468592	2 3 0 1
-1.330443369678789 0.23831775496906904 -0.22499806884664417 0.23514792525633618	0 2 3 1
0.5202338491832029 0.5125813123775974 -1.602150038128999 -0.4110398345101671 -1.5413227779585266	2 4 3 1 0
0.3521095594081321 -0.14932626502771223 0.7762116803600161 0.5592473034857349 0.08453178870172379	1 4 0 3 2
-0.07129534915008266 0.9681921520224602 0.16490941276285428	0 2 1
-1.2939697763369389 -0.4203521100439045	0 1
0.2926963347349645 -0.0847129050312541	1 0
1.0626322239611852 0.4114610859707714 0.576508987184621	1 2 0
-1.803836547734774 -2.4095106193915306 0.29383482665162736 -1.5399083649192964	1 0 3 2
0.32291924602277533 -0.01635522504386054 0.4551297469144077 -1.2143967104605589 -0.31597892950765855	3 4 1 0 2
0.9399277910563568 0.09320562660381575 -1.4511781548415281 -0.013935083520099352	2 3 1 0
-1.382418875597948 0.24015669733194367	0 1
-0.06407322881023787 0.6975127919845063 -0.2659915860279966	2 0 1
-1.6835949550399647 -2.054186236648971 1.08406680035996 -0.7697499363192329 -1.2111990750259283	1 0 4 3 2
-1.9908096618461837 -0.7917135809212337 0.14148801947879827 -0.34747989232570503	0 1 3 2
-2.4528959906711703 -0.40437546931637935 1.3685306596367754 0.0012729620207696754 -0.004567508679668337	0 1 4 3 2
-0.10730285256504869 0.0911813845854255 0.26120840191657485 -0.058081354354512844	0 3 1 2
2.060798967878875 0.30924702518707636 0.013317350864105069 0.4298913439375021	2 1 3 0
-0.7381355188182519 -0.716793323667769	0 1
-0.06937924609555261 0.3551619145694302 -1.4219046912808535 -1.1103550638485926 -1.7259525993910396	4 2 3 0 1
-1.141673556077791 -0.7256600255436695 -0.3842511454463218 0.45970334217056646 0.27990909219162347	0 1 2 4 3
-0.082813408629213 0.7923458280784682 1.1173882347317974 1.4911824548946624	0 1 2 3
-0.6962691998731813 0.09528492359756878 -1.0898312182664298 -0.5541212801599129 -0.5091733806544164	2 0 3 4 1
0.8899701739269086 0.9090709175136087	0 1
-1.556539093857242 0.9080235576588574	0 1
-1.494135908540237 0.543356355371972	0 1
0.08155627549343596 -0.31986725226155704 1.3086113757463	1 0 2
0.5778794372334136 -0.5611751362971603 1.1275052501733258	1 0 2
-0.36860089180570577 -1.0189151927185147	1 0
-1.0668408604390964 0.26957273194416065 -0.12467713846476101	0 2 1
-1.6354550320482426 0.07251091203557963	0 1
-1.1499067459378802 1.9332583300552524	0 1
-0.6117522531314045 0.34292908147180184 0.5568087713106604 1.5758294881398625 -0.5272472302716185	0 4 1 2 3
0.22853944194943432 0.5949417311457122 -0.10573987376998656	2 0 1
-0.49323181649919207 -0.5518389180178646 -0.29151125893661284	1 0 2
-0.1728436543611856 0.4752480417521002 -2.3119321530805954 -0.16220614891248317 -0.35078874815347866	2 4 0 3 1
-0.18097803804334353 1.1318807170459837	0 1
1.82547621391848 -1.2232245459606326 1.3593668489563309 -1.3795315880797685	3 1 2 0
0.8358243957458856 0.8490874052190558 -0.0999249380451214	2 0 1
0.4314628506379651 -0.08350230808523927 0.682896565519506 -0.5726388047163626	3 1 0 2
0.827273041832524 1.506917341805614 -0.5158766481892643 -1.7698818727412233 -0.6610533736014295	3 4 2 0 1
1.238944474498134 -0.7314434012635131 1.74368889623925	1 0 2
1.1034014920761708 1.7200916308332854	0 1
1.3155668537245615 -1.99344090345477 -1.3714044925426172 -1.2103556962641087	1 2 3 0
0.5878818006193742 0.10144570639737643 1.2623962685818106 -1.0183496942712593 0.4436390863102226	3 1 4 0 2
0.050553768886289846 -1.2762046613128295 -0.06752035990811663 0.34933359365588224	1 2 0 3
1.144583791901191 0.760048695783236 -0.48960629354041096 -0.5206896082508331	3 2 1 0
-0.22063502389247944 1.1739011721022399 0.5176651218334529 0.5968439161400012 -0.6175914900982157	4 0 2 3 1
0.00907819618200483 0.8895620141599236 -0.5779933016499827	2 0 1
0.8344026498468311 -1.6026209940117624 0.31449473594318905	1 2 0
0.5878995247200568 0.8797660442973184 0.00286237336731937	2 0 1
-0.01637096769372839 -0.03506910884875805 0.4359353581769421	1 0 2
0.22508430934397108 -1.331951499148586 -0.5430136661160838	1 2 0
0.027411663900603293 -0.2596801854346597 0.5533640814411586 -1.9252218270246062 0.9920114776776028	3 1 0 2 4
0.1649782975898333 -0.8221202664697673 1.1836487042959725 -0.3415039476809747	1 3 0 2
-0.44552547734214565 -0.09499572061149304 0.060351772073402025	0 1 2
0.6786197425643097 -1.8608553609930636 -0.8263810819755156	1 2 0
-0.4031740859830831 0.2926073707888977 0.97564353573941 1.2884852173621755 1.0718688046243303	0 1 2 4 3
-0.7314312815630291 1.1472880315130933 0.2582882509595224 -0.1883380810468934	0 3 2 1
0.26322793756474433 0.09500797519803353	1 0
-1.826982745834471 -0.7654127172009142 -1.0874517394794179 -1.3265935153402268	0 3 2 1
-0.2372802092494552 0.8874163568000508	0 1
-0.6357988753522382 -0.10500122293910423 0.1100796408445241 -1.7804443817744138	3 0 1 2
2.0243950478454424 -0.2598460871619431 0.9190546042556655 0.2817539341953063 -0.2717561973271093	4 1 3 2 0
0.33576667222081785 -0.09404127612594322 0.018653128395488324 -0.49792176123009296	3 1 2 0
0.4502878731450428 0.6192245236224638 -0.5485114005347731 -1.0165698374940293	3 2 0 1
-0.3479351277207506 -0.22306879028328636 1.0458634719998106	0 1 2
1.1808368317994054 -0.5255824366217866 -1.7477215889627633 0.16435720417063113 0.6462880070098235	2 1 3 4 0
-1.0611322175718247 -0.772887691034615	0 1
-0.1551338306556871 -0.04109943298932236	0 1
0.554486806026527 1.1530770630729428 0.8247030212177947 -0.3219800361598523 -0.6001763755425833	4 3 0 2 1
-2.1917617682651565 0.6048038406871264 2.1254040647187886 -0.35052963958571515 1.3720717670171332	0 3 1 4 2
1.4484599150206225 1.0618547584433198 -0.34603878704696667 -0.5037435607101556	3 2 1 0
0.3959923382603044 0.36390468213208593 -0.036339972647320105	2 1 0
0.7331477767271934 -1.3426858908223769 -0.3720643273025633 -0.31292297085481985	1 2 3 0
-2.39649184281167 0.7181087248873844 -2.6524825088516306 -2.4377006293527597 -0.3790191452770719	2 3 0 4 1
0.7471636426290856 0.3430984449461723 0.3892062769507696	1 2 0
0.05824598486821633 -0.6365634450748328 0.5984167055876634	1 0 2
0.5709765423152717 0.28185470044741157 0.8766265567608438	1 0 2
-0.5543939147501736 0.517270365747944	0 1
0.2984229503681334 -2.3062340935821104 1.079663440557272 -0.5366827044941617	1 3 0 2
-1.8038816325495244 -0.8610152020572165 -1.7510907720774858 0.44372667360622303	0 2 1 3
0.13950065362669076 0.4604107382293546 0.2828753168520758 0.6025085162512862 -0.023274530455517427	4 0 2 1 3
-0.09383636428093754 -2.317631511313084 -0.7211863839716707 0.6450125620245488	1 2 0 3
-0.0273995937778031 -0.87859352254035 0.2745481183343003 0.7725037570891894 0.2598860346827742	1 0 4 2 3
-1.1261232751740935 0.11201546501756131 1.9229085700323432 1.082585467707564 -0.27783525729618774	0 4 1 3 2
0.6035211678253933 -0.6134445844007189 0.028248846409030342 -0.1780958356553072 -0.07937335002126239	1 3 4 2 0
-0.7240191094419806 -1.0348414197728504 -0.17738404556697043	1 0 2
0.6016461231594774 1.1579858201409614 -1.2812261962855402 -0.2883368389563865 -0.344619328230722	2 4 3 0 1
0.10334826898763236 0.4169874649766412 -0.862877240932101 0.041686172561170194	2 3 0 1
-0.7692255951986892 1.1431407155560351 0.8481832806474436 1.1795472852535684	0 2 1 3
0.3310788068964943 -0.4625769489065383 1.2644581073909829 0.099078984395583	1 3 0 2
-0.4282557616059915 0.6975662621999628 -1.578086928422483 0.22573500239352753	2 0 3 1
0.43051304100346643 0.010805666028045847 -2.2309300766634137 -0.9138932915933007 0.6617133190433545	2 3 1 0 4
-1.7345133374494357 -2.5481011575813244 0.3398453190541589 -0.6522035891777102 0.44014568731091414	1 0 3 2 4
-0.511511012542754 -0.48722466822011395	0 1
-0.416694127982567 -1.0565270730205667	1 0
-0.5562969647193219 -0.6848806109684298 0.9187998613134757 0.32695824403783474	1 0 3 2
-0.7125634901772685 0.6246556714049056 2.0375170175223882 0.5918252872292843	0 3 1 2
-0.5578898375356088 1.4779358228364305 -0.4170138868629296	0 2 1
1.2247310991472253 0.8423226169629052 -0.029767743064736885 0.819878781442169	2 3 1 0
0.020397119288724928 -1.4051413892366225 -0.23111535811702497 0.13230623511892997 -0.40000311822410595	1 4 2 0 3
0.1691161860098294 0.8113069829114176 0.4454880538485905 -0.5635196896456598	3 0 2 1
0.19925232351239347 -0.5376921089789769 -0.12522638764234337	1 2 0
-1.494286404871899 -1.4552080946162902 -0.9381312735417074 0.3693483954325785 1.0302341477470773	0 1 2 3 4
1.2614801563455216 0.016998927342681436 0.704539651120367	1 2 0
-0.8073984771128686 -0.44412076989645427	0 1
-2.052088497125747 -1.0189054228484533 0.43208944738005584	0 1 2
0.11642338911938627 -0.2273917300315868 -0.4175097517961291 0.45873021566267214	2 1 0 3
-0.9460944135919223 1.27439617674657 0.747022325929071	0 2 1
-1.050950427971884 -1.0903810013544406 -0.4314763587592119 1.164586265527472	1 0 2 3
0.9856108009847884 1.1021564872111635 -1.571526883486573 0.6687949786170092	2 3 0 1
0.7253561981827598 -0.14126592894337484 -0.5168064855968124	2 1 0
-0.035927072751109936 0.8373612560904427 0.1439352843466534 0.4041741311622335 -0.42381990439246653	4 0 2 3 1
-1.2317213116245846 0.12623055437521702 1.2443237061144117	0 1 2
-0.6390469717841274 0.5877448010541002	0 1
-0.2519003963177431 -0.3496867746425993 -0.7045939810157335 -0.5749062162388168 -0.649891447593565	2 4 3 1 0
-2.487565501524754 -2.12630918661325 -0.5509028070694165 -0.631575805396607 -1.3383940228183686	0 1 4 3 2
0.31780485253420526 -2.8270229074009587 -0.5275702495804011	1 2 0
1.0357657907343054 -0.39085521668803674 0.9795443385075595	1 2 0
-0.16720057517913717 -0.7663180335654425	1 0
-0.11271773728610676 1.2246635385920803 -0.8585849912599918 -0.5533784977676688 0.426870719681162	2 3 0 4 1
-0.35360524636534524 -0.5482765292014984 -1.2355554454142972 -0.4922116541092688 -1.0376239994985237	2 4 1 3 0
-0.49532399636597135 -1.7825248706814913	1 0
-0.338107397511614 0.17600592397064851	0 1
0.4223903130592229 -0.5155826197904991 -0.6384044463037388 0.24171374766557618	2 1 3 0
1.0756684627726498 0.2753835541963712	1 0
0.9722219366358362 -1.058915615767025 -1.3662393846512193 -0.7287081687769645 -2.057311483382901	4 2 1 3 0
-0.11485129856168497 -0.5728608326986143 0.513681523989515	1 0 2
1.5592525210058006 -0.2947874817776266 -0.23997990685017123	1 2 0
-0.8755519799373129 0.4788197726075979 -0.7541371659182514 -0.7707311458715898	0 3 2 1
-0.5653522485203206 -0.3492269664170934	0 1
-1.001030065117227 -0.6755450282947347	0 1
0.7471334126543119 -0.03004870597237251	1 0
-0.2718021334661296 0.6446985688786995 -0.6536830296429643	2 0 1
-0.048826628169990234 1.3224714666323198 -1.8784982356041682 0.010727803005807559 -0.8615157884021721	2 4 0 3 1
-1.4671648717371755 -0.9747361084649288 2.8762250251809083	0 1 2
1.4045558149623842 -0.6650959330668188 0.4526961251637353 -0.9816427203668601	3 1 2 0
0.45270204158373967 -0.1777442415575791 1.4309945602596363 0.1391980293688074	1 3 0 2
1.4028591606043443 1.4171885744646593 0.7750418932274031 -1.476195567988506	3 2 0 1
-1.628021733503124 1.1191210179602822	0 1
-1.8285655084641117 0.4377575510424813	0 1
-0.6327281545360544 -0.29692815621619784 -0.018006793328759627	0 1 2
0.27138277338297634 0.25761761610461376 1.3298324483991877 1.0147163864375837 0.5717980845218271	1 0 4 3 2
0.8366214531982651 0.9585564747594992 -0.0005696869332847113 2.394220477463408 0.335064247608304	2 4 0 1 3
-0.42330803545740875 0.7748886201000409 0.7183613999365154 -0.8782886207656616 0.8862051047816784	3 0 2 1 4
0.2836674271519583 0.815841442527474 0.08355958757015138 -1.674131715542412	3 2 0 1
-0.7539468858378593 1.240137961968409 0.4907877358204523	0 2 1
0.5074104770118757 0.349817332774247 1.1553986309610145	1 0 2
0.6438195671116209 -0.8636494819301068 -1.1866265720808526	2 1 0
-1.174267304950807 0.691682769955472	0 1
-1.2716095913844898 -0.27147105605854954 -0.2974983735016311 -0.19257233306918448 0.6643555154676442	0 2 1 3 4
-0.209091316816355 -1.7584930010710333 1.2323786238882004 -1.9532070215630912 0.4890688576615338	3 1 0 4 2
-0.1587376358712764 1.5365124352093318 0.08750311120111989 -0.13484493139924358	0 3 2 1
1.0762250282628107 0.1628138099573332 0.7408342398263345 0.9337866832530781	1 2 3 0
0.11150596376454268 -1.771767871331806 -1.6206255601586157	1 2 0
-0.2691889658606146 -1.805137219612995	1 0
0.18510218487168595 -1.116183974564827 -0.22497151900443516 0.9955508390223669	1 2 0 3
1.1803623954426445 -0.0044449904256238975 -0.1856151007661794	2 1 0
1.821735310864769 0.023922171795366372 1.187515936978592 -0.9567384254812706 -0.8969142680297492	3 4 1 2 0
0.2258760332065886 -0.7844775606921741 -0.5945205542267473 -0.007869151643553821 -1.4935425927762187	4 1 2 3 0
-0.5791952600150039 1.0507792952492208 -0.6371162870919501 -0.5347622028079666 0.044600591203699885	2 0 3 4 1
0.40747071402624063 0.1880079203140743 0.9613531343750615 0.14446777896912535 0.7947831052432722	3 1 0 4 2
-0.05941526004561982 2.987799334112982 -0.14515562868569437 -2.3649827920172397 -1.0302040674785575	3 4 2 0 1
-0.49863570309721295 1.5146942150584508 0.17418765846606515 1.0530673837173998	0 2 3 1
0.5442204840756217 0.6250199366099473 1.5084143839032742 0.47672948610254934 -0.25114114180944386	4 3 0 1 2
-1.37106597373515 0.852469118566763	0 1
-0.8050582614126667 1.5112649351264509 1.431111023780193	0 2 1
1.5717253199780747 -0.6955422240032177 -0.25832092720600913	1 2 0
-1.5258054540547776 1.7625130281888075	0 1
0.26548271499877724 1.1478814281707066 -1.470215615405268	2 0 1
-1.3445795032602357 -0.29915924475022243 1.1286411611263534	0 1 2
1.674860044550634 0.709443310705541 0.13009270979083926 0.07397280317710658	3 2 1 0
0.7133510524863426 0.7284709074264877	0 1
0.6533354202979641 0.4744705543438629	1 0
0.7330019374016169 -1.2017050757543508 -0.35642652850099044	1 2 0
-1.006869036320082 -0.3706175317516776 1.9291280596545932 0.18967227423864214	0 1 3 2
0.5625347942530436 2.1258738843851748	0 1
-0.30724266720953936 -0.5967567461254302 -0.9530732348120416	2 1 0
1.1116489284472006 -0.5102445379291101 -1.0906756198604488	2 1 0
0.07651842809944237 -0.7689420415954457 -0.42693984604963975 0.6533158167575543 0.8927173086010122	1 2 0 3 4
0.8010631854284582 0.5617187870540618 0.8598441409902956	1 0 2
-0.6296298936725707 0.6581823436643954	0 1
1.2291124258697164 -1.2096413088707374 -0.006297304799488678 -0.20324716437622306 -1.5741185838139597	4 1 3 2 0
-1.5664673764982815 -0.2871702708562555 -1.2607737676441817	0 2 1
1.4028322402401336 -0.19904593246685393 -0.5902354564897047 -1.4134631971907274 0.8375870684755056	3 2 1 4 0
0.785317989115634 -0.9780770294673018	1 0
-0.8842074437336293 0.4976543325454782 -0.4650389315940446 -0.9195786423496759	3 0 2 1
-0.7409752377704981 -0.4589025689000699	0 1
-1.415529085828568 0.07836335900941999 -0.11389877789459477 -0.4063891874014026	0 3 2 1
-1.0157093181108137 0.1455748960544805	0 1
0.2743156533408956 -1.7101354343866904	1 0
1.8097512753580725 0.38023407383584934 1.3214837442550098 -1.177286479046943	3 1 2 0
-1.141836611162331 -1.6399885699515122 -0.8948379626487207	1 0 2
-0.09230095663017697 -0.13418425213557766 -0.7199648378760962 -0.8787225369964305 -0.9554367825220864	4 3 2 1 0
0.900566728892301 -0.508905318718153 0.0037018757030033386	1 2 0
-0.05473547098125328 0.27062059110052866 0.11421829787714596 0.0776654065348246	0 3 2 1
-0.9310827399431395 1.7286801065145714	0 1
-1.3616287456920888 -0.22783169420279106 0.6007444818268992 1.009596236873939	0 1 2 3
0.19316865508724712 -0.3937442112474367 0.1856663999756656 -0.17243306396141944 2.058025007793934	1 3 2 0 4
0.6328145547528365 -0.20483172767066243 0.8027607756711519	1 0 2
-0.6093018540103147 -1.0566250468786587	1 0
1.8470700757147684 0.9631362345341835	1 0
1.1778491897880403 -0.13844963264322407	1 0
-1.8347600190610522 -0.30053199101801925	0 1
0.5881772640964325 0.935809387288087 0.9182998427733444	0 2 1
-0.6126162069747765 -0.2214001341920955 -0.3986373346667016 0.23101730890697714 1.1764762382289804	0 2 1 3 4
0.021879641107802147 -0.5094176021615151 2.8344247627549715 0.7497409952831902 0.38063514950859345	1 0 4 3 2
2.028455146018268 -0.1154714076830483 -0.2930132948098589 0.705379391384898 0.4985448026160344	2 1 4 3 0
-0.7897622667164237 0.6239894696628034 0.5072761419103383 1.3795685301846374 0.9858262569650454	0 2 1 4 3
0.3080965325800076 0.8610464963616152 -1.2524154429035959 -0.8164645569969653 0.9600052896053383	2 3 0 1 4
1.4847237809778797 -0.5642027212242995 -0.3858418570727351	1 2 0
0.08913147485936211 -0.03332908481684593	1 0
-0.07653611873771543 -0.14914032200756608 -1.0932036099950286 -0.38166090604566255 -0.3247917404286121	2 3 4 1 0
1.14230378104825 1.3449254315684784 -0.3861650983305581 0.8882559547871526 0.5245490099418294	2 4 3 0 1
0.6638218879830247 0.6061261114033384 0.3269881729478558	2 1 0
-0.6323520625084605 -0.06650341043849024 -0.49989691881254467 -0.5292951424914963 -0.9310292953971804	4 0 3 2 1
-0.542298965265198 -0.019596558985462854	0 1
0.5086348392167508 1.8481382344316846	0 1
0.3835774112604662 1.334535250275118 1.220710526686815 0.054225750653892846	3 0 2 1
-0.4515956995278549 1.0855322246254164 0.8997153682067331 -0.5762109234532626 -0.40446131450854156	3 0 4 2 1
0.3629743453782706 -0.6041101394894862 -0.31737148639480167 0.4352024254733969 0.9667679890940095	1 2 0 3 4
-0.689940504738498 0.19387702707959212 1.3931171147332113 0.5491182862060251	0 1 3 2
0.6647295616688413 0.47854096371816557 1.6172441778774225	1 0 2
1.42638614331842 2.1934273208486363 0.015478531935983393 1.1771857545926796	2 3 0 1
0.08579051949863067 1.0692097632737805 -0.9948070239809106 -0.09661487613494785	2 3 0 1
-0.1977475116127094 0.2638697956774961	0 1
-0.28396842828721613 0.48632606890525076 -0.8927043795444216 -0.11467170655066003 1.5236757596476442	2 0 3 1 4
1.317865149449744 0.2662458163167281 0.029688676433233613	2 1 0
0.5577710664363573 1.0952192762839126 1.2793135484068552 -1.3005276694775338	3 0 1 2
-1.8067898548995898 0.2780428202149098 -1.2327285355099438 1.1810791682282165	0 2 1 3
0.3315115701571925 -0.06386178603873635 -0.9639892141542086 -0.010787705707430317	2 1 3 0
0.23002795746116458 1.118389718366323 -0.6601540012609098	2 0 1
0.6055946950131416 -0.7677497102788763 0.696792326141221 0.06319452173185859	1 3 0 2
-2.562993058655619 -0.7251340073412538 1.1388744080555342 0.3333221223859135 1.3560773341037204	0 1 3 2 4
-1.0300010481621886 1.2229710285449633 0.921430483090145 0.0960544281757411	0 3 2 1
-0.029692809728014885 -0.1865315944417219	1 0
-0.2615945475374478 -1.0514358823870178	1 0
1.6418910561795892 0.20616565891494992 0.16290629564339995	2 1 0
-1.4188363449021342 0.2942868019275659 -1.0952389815408696 0.5840259535193855 -0.8900738445158146	0 2 4 1 3
0.8330791731732083 -0.658011357741278 0.16193891521749923 1.0166611518173905	1 2 0 3
0.010661239397995799 1.4948988696403396 -0.8827474346181724 -1.6577978249968517 -0.13808438642732956	3 2 4 0 1
1.0673761350335893 0.3368007667022519	1 0
-0.08654406909389192 0.9508891308592466 -0.12532525582890675	2 0 1
-1.1620370289781425 -0.7976511685692386 -2.203790760178962	2 0 1
-2.1095573987718135 -0.05238653227602303 -0.14851490518473534 -0.3852054432769278	0 3 2 1
-0.920514243391626 -0.29128009606259836 0.4344466660500027	0 1 2
1.0594607996534293 0.1519390437315338 0.004711230864720953 0.4209084565228229 -0.18931684361037396	4 2 1 3 0
0.07936461133667172 -0.8420628801104965 -0.3814466879157031 0.2222650759863723	1 2 0 3
-0.34464023167565605 -0.18395350402336522	0 1
-0.7029796387074387 0.10583420828865248	0 1
0.8646519127779063 -1.601629250233948 -0.23208490299605453 2.6140671165390317 -0.8546525226790321	1 4 2 0 3
0.8137744997722167 0.13941453482919505	1 0
0.5417470630228701 1.0289714987506113 -1.3377889397976017 0.8596829762367962 1.0974102576793037	2 0 3 1 4
-0.2794363750249377 -0.14699935776370643 -0.5446491036972355	2 0 1
0.24633566001121474 -2.300887548660862	1 0
1.4437914574882005 0.9330885094337656 1.4698288171044323 -1.3440078241117779 -1.1758503331297911	3 4 1 0 2
-0.8590965455062209 0.6805485013294388 -1.1781871312673649	2 0 1
-1.9054458934562197 -0.30904181074295767	0 1
0.059737244214635304 -0.29765748299671707 -0.5561031744562954 -1.1988633664509774	3 2 1 0
-0.6943432460957086 -0.2341788072527148	0 1
0.6207379469284098 0.23750369312059108 0.27577315012970816 -0.0317424448563598 -0.11120269922575676	4 3 1 2 0
0.12219352963003959 0.8801411980559692 -0.4470644289541203 -0.9391667972838125	3 2 0 1
0.5652096051235612 0.4083979743360751 -0.9889054591159807	2 1 0
0.37716212201087956 -0.636906702383811	1 0
-1.0293997093395464 1.738633098669883 0.7953517400905827 -0.10309817297855867	0 3 2 1
-0.6550572988381245 0.5377154712593055 0.28762616716754574 0.2049492036083873	0 3 2 1
-1.2231436025214197 -0.28083330927099687 1.7351827762368457 0.7756998145518572	0 1 3 2
-0.2031944167449549 -0.9817340516260065 -1.9824907934797629 -0.20014684312988965 -0.07774160544481298	2 1 0 3 4
-0.4545521274605168 -1.3731373170858483	1 0
0.6524662746766001 1.3601903174764045	0 1
-1.348196181299396 0.2651720452261329 -0.19578551793031723 -0.9930773414402079	0 3 2 1
0.3754769565728953 -0.972034359646033	1 0
1.5437078881886341 1.6535082896476214	0 1
-1.3650012946235373 0.7010834888763443 1.5286164903697168 -0.6549251115005025	0 3 1 2
1.8528068718145703 0.1565853905468141	1 0
